# x, y
4.398485124111175537e-01 4.502843320369720459e-01 3.446569144725799561e-01 8.569769859313964844e-01
7.695517539978027344e-01 2.890667319297790527e-01 3.535419702529907227e-01 4.678752422332763672e-01
1.017367765307426453e-01 9.834602475166320801e-01 2.333635091781616211e-01 1.092063356190919876e-02
9.388507604598999023e-01 4.683803915977478027e-01 1.225955486297607422e-01 7.137627899646759033e-02
8.697761893272399902e-01 9.528985023498535156e-01 1.771565079689025879e-01 3.098173439502716064e-02
9.027038216590881348e-01 4.862392842769622803e-01 8.601666688919067383e-01 1.278664320707321167e-01
4.693956375122070312e-01 4.788968861103057861e-01 7.078214883804321289e-01 7.889255285263061523e-01
5.482785701751708984e-01 5.619179606437683105e-01 7.315593361854553223e-01 7.243645787239074707e-01
4.846649989485740662e-02 8.020495772361755371e-01 5.976369380950927734e-01 8.423572778701782227e-02
8.167119026184082031e-01 3.206847310066223145e-01 5.387032032012939453e-01 4.569809436798095703e-01
5.026726722717285156e-01 4.765946567058563232e-01 7.474915385246276855e-01 7.107063531875610352e-01
4.788360595703125000e-01 2.565688490867614746e-01 9.773476719856262207e-01 5.119172111153602600e-02
7.657406479120254517e-02 6.343916058540344238e-01 5.868532657623291016e-01 2.092895209789276123e-01
6.317505836486816406e-01 8.587459921836853027e-01 1.475096195936203003e-01 1.757114529609680176e-01
6.347250938415527344e-01 1.134392023086547852e-01 4.950924813747406006e-01 3.180598616600036621e-01
7.724621295928955078e-01 3.843492567539215088e-01 8.689321279525756836e-01 2.452171891927719116e-01
6.672522425651550293e-01 3.665530681610107422e-01 3.819869160652160645e-01 7.364980578422546387e-01
9.123325347900390625e-01 3.634397387504577637e-01 2.563491761684417725e-01 1.783216148614883423e-01
6.905604004859924316e-01 3.289704620838165283e-01 2.175946161150932312e-02 4.847592487931251526e-02
7.066957354545593262e-01 9.091206789016723633e-01 6.371993422508239746e-01 2.038044482469558716e-01
3.559117615222930908e-01 7.478185463696718216e-03 6.766847968101501465e-01 1.795361004769802094e-02
1.235085446387529373e-02 6.044363975524902344e-01 6.568601131439208984e-01 3.235300257802009583e-02
4.560904800891876221e-01 1.965920627117156982e-01 3.610538244247436523e-01 5.198045969009399414e-01
5.061714649200439453e-01 8.856791257858276367e-02 4.521441757678985596e-01 2.715185582637786865e-01
3.268555402755737305e-01 3.107815086841583252e-01 2.997349202632904053e-01 5.731552839279174805e-01
2.723048627376556396e-01 5.813417434692382812e-01 3.505397215485572815e-02 8.026931434869766235e-02
1.049420684576034546e-01 5.165168642997741699e-01 3.317283093929290771e-01 2.791755795478820801e-01
6.769250035285949707e-01 7.903852462768554688e-01 3.799656331539154053e-01 4.833052754402160645e-01
9.882189035415649414e-01 3.903395533561706543e-01 9.123463034629821777e-01 9.470080956816673279e-03
3.395247459411621094e-02 4.559769332408905029e-01 3.498530015349388123e-02 1.156621892005205154e-02
8.537194132804870605e-01 9.612401127815246582e-01 3.084478080272674561e-01 4.441198334097862244e-02
3.823409676551818848e-01 1.546785514801740646e-02 1.524256318807601929e-01 2.086988277733325958e-02
4.966476857662200928e-01 7.282060384750366211e-02 3.557974398136138916e-01 2.038948088884353638e-01
2.789629064500331879e-02 6.670745015144348145e-01 8.996715545654296875e-01 2.348053641617298126e-02
6.626738905906677246e-01 5.393638610839843750e-01 4.399965703487396240e-01 8.502346277236938477e-01
6.356713175773620605e-01 4.334095865488052368e-02 5.696448087692260742e-01 1.206486076116561890e-01
6.308260560035705566e-01 4.937654435634613037e-01 7.644178271293640137e-01 6.180850863456726074e-01
6.711143851280212402e-01 1.714060753583908081e-01 2.948368489742279053e-01 3.521295487880706787e-01
9.175495505332946777e-01 6.380321383476257324e-01 7.936094999313354492e-01 1.403669714927673340e-01
3.796876966953277588e-02 6.799095869064331055e-02 4.385242462158203125e-01 2.475649677217006683e-02
2.632454037666320801e-01 5.379092693328857422e-01 8.940324783325195312e-01 2.387856543064117432e-01
1.026658266782760620e-01 4.113816618919372559e-01 5.430528521537780762e-01 3.019829094409942627e-01
3.695553541183471680e-01 6.716660857200622559e-01 9.302364587783813477e-01 1.711118072271347046e-01
6.403236389160156250e-01 8.264141678810119629e-01 4.772721827030181885e-01 4.679185748100280762e-01
4.661065638065338135e-01 1.107096970081329346e-01 1.589494496583938599e-01 1.622874438762664795e-01
6.149317622184753418e-01 2.663612365722656250e-01 2.659079432487487793e-01 5.150982141494750977e-01
9.039103388786315918e-01 4.318316578865051270e-01 5.548705533146858215e-02 5.038647353649139404e-02
9.068161249160766602e-01 2.527719438076019287e-01 1.627057790756225586e-01 1.006878688931465149e-01
3.653548359870910645e-01 5.831295847892761230e-01 4.194443523883819580e-01 8.528812527656555176e-01
2.097579836845397949e-01 2.576617151498794556e-02 1.390327066183090210e-01 2.094415389001369476e-02
4.428536593914031982e-01 5.362036228179931641e-01 1.689357012510299683e-01 4.948076307773590088e-01
9.652637839317321777e-01 6.571379303932189941e-01 5.754032731056213379e-01 9.322853386402130127e-02
4.210100695490837097e-02 6.200605630874633789e-01 5.774095058441162109e-01 1.190009042620658875e-01
